Reference Year,Facility Name,Facility Province,Facility Description,Reporting Company,CO2 (tonnes),CH4 (tonnes CO2e),N2O (tonnes CO2e),HFC Total (tonnes CO2e),PFC Total (tonnes CO2e),SF6 (tonnes CO2e),Total Emissions (tonnes CO2e)
2020,Pierson 04-01-002-28 W1M,Manitoba,Oil and gas extraction (except oil sands),Pierson 04-01-002-28 W1M,13895.963,994.42,36.305,0.0,0.0,0.0,14926.688
2020,Milner M2 Power Plant,Alberta,Fossil-Fuel Electric Power Generation,Milner M2 Power Plant,464117.812,3.672284,4.5686,0.0,0.0,0.0,464126.0529
2020,Beare Road Landfill,Ontario,Waste Treatment and Disposal,City of Toronto,0.0,192281.236,0.0,0.0,0.0,0.0,192281.236
2020,Fredericton Region Landfill,New Brunswick,Waste Treatment and Disposal,Fredericton Region Landfill,58.7,122340.6604,2.5705,0.0,0.0,0.0,122401.9309
2020,Spruce Lake Central Thermal,Saskatchewan,Oil and gas extraction (except oil sands),Husky Oil Operations Limited,84529.48076,1955.317,140.7521,0.0,0.0,0.0,86625.54986
2020,XTO 07-20-60-19 W5,Alberta,Oil and gas extraction (except oil sands),XTO 07-20-60-19 W5,69961.6043,16490.0792,1544.8175,0.0,0.0,0.0,87996.501
2020,NEL ANSELL BT 07-27-051-19W5,Alberta,Oil and gas extraction (except oil sands),Husky Oil Operations Limited,9244.48204,86262.06344,30.63135,0.0,0.0,0.0,95537.17683
2020,HHR Karr 01-16-065-03W6,Alberta,Oil and gas extraction (except oil sands),HHR Karr 01-16-065-03W6,50084.2322,26139.8004,306.446,0.0,0.0,0.0,76530.4786
2020,Hemlock Knoll Landfill,New Brunswick,Waste Treatment and Disposal,Hemlock Knoll Landfill,236.0,76664.168,0.53,0.0,0.0,0.0,76900.698
2020,Crane Mountain,New Brunswick,Waste Treatment and Disposal,Crane Mountain,967.0,74733.288,2.12,0.0,0.0,0.0,75702.408
2020,TOWN C-72-A Gas Plant,British Columbia,Oil and gas extraction (except oil sands),PETRONAS Energy Canada Ltd.,56976.1952,7156.8896,341.002,0.0,0.0,0.0,64474.0868
2020,Ansell MWB 03-06-049-18W5,Alberta,Oil and gas extraction (except oil sands),Husky Oil Operations Limited,3136.0923,63987.86156,14.66775,0.0,0.0,0.0,67138.62161
2020,HHR Gold Creek 09-03-068-04W6,Alberta,Oil and gas extraction (except oil sands),HHR Gold Creek 09-03-068-04W6,38920.7232,23530.1556,249.2855,0.0,0.0,0.0,62700.1643
2020,SRL Aggregated Linear Facilities Operation (LFO),British Columbia,Oil and gas extraction (except oil sands),SRL Aggregated Linear Facilities Operation (LFO),86931.60969,10614.632,653.0395,0.0,0.0,0.0,98199.28119
2020,Montney Sour Gas Plant C-011-K/094-A-12,British Columbia,Oil and gas extraction (except oil sands),ConocoPhillips Canada,49971.716,4844.896,341.585,0.0,0.0,0.0,55158.197
2020,HHR GGS 11-12-068-04W6,Alberta,Oil and gas extraction (except oil sands),HHR GGS 11-12-068-04W6,48746.8919,6104.1512,294.68,0.0,0.0,0.0,55145.7231
2020,Cogerno Regional Landfill,New Brunswick,Waste Treatment and Disposal,NWRSC,416.0,44779.308,1.855,0.0,0.0,0.0,45197.163
2020,TAQA - Sunchild 01-04-044-11W5M Facility,Alberta,Oil and gas extraction (except oil sands),TAQA - Sunchild 01-04-044-11W5M Facility,42012.73277,4432.060556,286.68018,0.0,0.0,0.0,46731.4735
2020,Red Pine Landfill,New Brunswick,Waste Treatment and Disposal,Chaleur Regional Service Commission,268.0,50536.276,3.18,0.0,0.0,0.0,50807.456
2020,Resthaven 3-16 Gas Plant,Alberta,Oil and gas extraction (except oil sands),Resthaven 3-16 Gas Plant,41457.4163,4080.7816,255.831,0.0,0.0,0.0,45794.0289
2020,Provost Veteran Oil Battery 15-20-034-08W4,Alberta,Oil and gas extraction (except oil sands),Provost Veteran Oil Battery 15-20-034-08W4,30420.099,15167.012,982.885,0.0,0.0,0.0,46569.996
2020,"NGTL, British Columbia System",British Columbia,Pipeline Transportation of Natural Gas,Nova Gas Transmission Ltd.,39565.259,4870.992,270.83,0.0,0.0,0.0,44707.081
2020,Aggregated Linear Facilities Operation (L-c),British Columbia,Oil and gas extraction (except oil sands),Aggregated Linear Facilities Operation (L-c),1004.08586,1118.992,39.75,0.0,0.0,0.0,2162.82786
2020,Duvernay Sweetening Plant,Alberta,Oil and gas extraction (except oil sands),Duvernay Sweetening Plant,34903.8415,3049.2812,110.4255,0.0,0.0,0.0,38063.5482
2020,Kakwa Gas Battery 04-26-061-05W6,Alberta,Conventional Oil and Gas Extraction,Kakwa Gas Battery 04-26-061-05W6,32632.823,5316.1108,213.6695,0.0,0.0,0.0,38162.6033
2020,Highway 101 Landfill,Nova Scotia,Waste Treatment and Disposal,Highway 101 Landfill,37102.46,0.0,0.0,0.0,0.0,0.0,37102.46
2020,OTTAWA VALLEY WASTE RECOVERY CENTRE,Ontario,Waste Treatment and Disposal,OTTAWA VALLEY WASTE RECOVERY CENTRE,615.9252,39445.8232,394.4525,0.0,0.0,0.0,40456.2009
2020,PWE Pouce Coupe 1-19 GGS,Alberta,Oil and gas extraction (except oil sands),PWE Pouce Coupe 1-19 GGS,32268.37156,4105.117604,219.95,0.0,0.0,0.0,36593.43917
2020,Thackeray Landfill,Ontario,Waste Treatment and Disposal,City of Toronto,0.0,38883.45905,0.0,0.0,0.0,0.0,38883.45905
2020,Aphria Diamond,Ontario,Other Food Crops Grown Under Cover,Aphria Diamond,31829.7,149.38,193.98,0.0,0.0,0.0,32173.06
2020,Pipestone South Gas Battery 14-17,Alberta,Oil and gas extraction (except oil sands),NuVista Energy Ltd.,29164.836,2340.156,190.005,0.0,0.0,0.0,31694.997
2020,AG20 ABGP0001220 NEVIS 12-07 GP,Alberta,Oil and gas extraction (except oil sands),AG20 ABGP0001220 NEVIS 12-07 GP,27564.5,3712.8,238.5,0.0,0.0,0.0,31515.8
2020,HUSKY 102/01-12-052-04W4/00,Alberta,Oil and gas extraction (except oil sands),Husky Oil Operations Limited,8064.93819,23808.85696,71.6666,0.0,0.0,0.0,31945.46175
2020,Pipestone Compressor Station 08-15-070-08W6,Alberta,Oil and gas extraction (except oil sands),Keyera Corp,23164.157,5928.244,790.495,0.0,0.0,0.0,29882.896
2020,Bigstone Battery 07-11-060-23W5,Alberta,Oil and gas extraction (except oil sands),Distinction Energy Corp,23414.98,6069.028,156.88,0.0,0.0,0.0,29640.888
2020,Gundy a-021-I Compressor Stn,British Columbia,Oil and gas extraction (except oil sands),Gundy a-021-I Compressor Stn,24623.20515,2465.087576,181.790795,0.0,0.0,0.0,27270.08352
2020,Plato 04-07 Bty,Saskatchewan,Oil and gas extraction (except oil sands),Plato 04-07 Bty,1857.201,8572.9084,1.378,0.0,0.0,0.0,10431.4874
2020,AG20 ABBT0118889 IRRICANA 10-22 BTY,Alberta,Oil and gas extraction (except oil sands),AG20 ABBT0118889 IRRICANA 10-22 BTY,22040.2,2340.8,185.5,0.0,0.0,0.0,24566.5
2020,Kakwa 16-17-064-04W6,Alberta,Oil and gas extraction (except oil sands),ARC,20172.2,3444.0,132.5,0.0,0.0,0.0,23748.7
2020,Ante Creek Sweet Gas Plant 10-36,Alberta,Oil and gas extraction (except oil sands),ARC,17609.237,4219.964,1422.785,0.0,0.0,0.0,23251.986
2020,Mission Landfill,British Columbia,Waste Treatment and Disposal,Mission Landfill,0.0,25365.2,0.0,0.0,0.0,0.0,25365.2
2020,AG20 ABBT0111618 LONE PINE 11-32 BTY,Alberta,Oil and gas extraction (except oil sands),AG20 ABBT0111618 LONE PINE 11-32 BTY,16539.0,6308.4,132.5,0.0,0.0,0.0,22979.9
2020,Shell Canada Limited CS 12-28,Alberta,Oil and gas extraction (except oil sands),Shell Canada Limited CS 12-28,15818.8893,5988.0688,774.966,0.0,0.0,0.0,22581.9241
2020,GCT Deltaport,British Columbia,Marine Cargo Handling,GCT Deltaport,21328.97,32.76,484.95,0.0,0.0,0.0,21846.68
2020,Ridley Island Propane Export Terminal,British Columbia,Oil and gas extraction (except oil sands),Ridley Island Propane Export Terminal,21263.182,140.812,82.68,0.0,0.0,0.0,21486.674
2020,Linamar Gear,Ontario,Motor Vehicle Transmission and Power Train Parts Manufacturing,Linamar Gear,20233.28,17.13208,96.18175,0.0,0.0,0.0,20346.59383
2020,HHR Gold Creek 03-10-068-04W6,Alberta,Oil and gas extraction (except oil sands),HHR Gold Creek 03-10-068-04W6,18089.339,1743.6524,121.105,0.0,0.0,0.0,19954.0964
2020,C-041-G/093-P-09 SCLH,British Columbia,Oil and gas extraction (except oil sands),Ovintiv Canada ULC,17204.7711,2291.1728,125.186,0.0,0.0,0.0,19621.1299
2020,Suncor Energy Inc CS 14-03,Alberta,Oil and gas extraction (except oil sands),Suncor Energy Inc CS 14-03,16173.7156,2538.5472,490.3295,0.0,0.0,0.0,19202.5923
2020,Arriva  2-25-38-9 W5M,Alberta,Oil and gas extraction (except oil sands),Arriva  2-25-38-9 W5M,761.2942,20405.4872,5.1145,0.0,0.0,0.0,21171.8959
2020,AG20 ABBT0097122 FOSTER 08-28 BTY,Alberta,Oil and gas extraction (except oil sands),AG20 ABBT0097122 FOSTER 08-28 BTY,14953.5,4264.4,132.5,0.0,0.0,0.0,19350.4
2020,AG20 ABGS0121501 ACME 16-07 GGS,Alberta,Oil and gas extraction (except oil sands),AG20 ABGS0121501 ACME 16-07 GGS,14953.5,4264.4,132.5,0.0,0.0,0.0,19350.4
2020,AG20 ABBT0141226 ENTICE 01-22 BTY,Alberta,Oil and gas extraction (except oil sands),AG20 ABBT0141226 ENTICE 01-22 BTY,15553.1,3511.2,132.5,0.0,0.0,0.0,19196.8
2020,Willesden Green Sweet Gas Plant 13-27,Alberta,Oil and gas extraction (except oil sands),Willesden Green Sweet Gas Plant 13-27,12492.559,5742.716,619.835,0.0,0.0,0.0,18855.11
2020,PIPESTONE Compressor Station 15-30-072-08W6,Alberta,Oil and gas extraction (except oil sands),Ovintiv Canada ULC,13200.14,3677.8,1566.15,0.0,0.0,0.0,18444.09
2020,TQM Pipeline,Quebec,Pipeline Transportation of Crude Oil,"TQM Pipeline and Company, Limited Partnership",9744.899,9217.684,66.78,0.0,0.0,0.0,19029.363
2020,Pouce Coupe 14-27,Alberta,Oil and gas extraction (except oil sands),Pouce Coupe 14-27,14170.3024,2868.8268,771.4945,0.0,0.0,0.0,17810.6237
2020,WestPine MDF,British Columbia,Particle Board and Fibreboard Mills,West Fraser Mills Ltd.,16379.7,105.4732,700.713,0.0,0.0,0.0,17185.8862
2020,PharmHouse Inc.,Ontario,Other Food Crops Grown Under Cover,PharmHouse Inc.,17089.95,9.3436,135.839,0.0,0.0,0.0,17235.1326
2020,Bigstone Sour Gas Processing Plant,Alberta,Oil and gas extraction (except oil sands),Distinction Energy Corp,13598.327,3982.552,78.175,0.0,0.0,0.0,17659.054
2020,AG20 ABGS0003808 FENN BV 12-15 GGS,Alberta,Oil and gas extraction (except oil sands),AG20 ABGS0003808 FENN BV 12-15 GGS,10556.8,6482.0,79.5,0.0,0.0,0.0,17118.3
2020,Grande Pointe Greenhouse,Ontario,Other Food Crops Grown Under Cover,Grande Pointe Greenhouse,16039.02,8.96,76.85,0.0,0.0,0.0,16124.83
2020,MURPHY SIMONETTE 03-02,Alberta,Oil and gas extraction (except oil sands),MURPHY SIMONETTE 03-02,14454.6638,1413.6668,33.92,0.0,0.0,0.0,15902.2506
2020,2492309 Ontario Ltd,Ontario,Other Food Crops Grown Under Cover,2492309 Ontario Ltd,15598.74,8.4,76.85,0.0,0.0,0.0,15683.99
2020,Ojay Comp Stn A-011-I,British Columbia,Oil and gas extraction (except oil sands),Canadian Natural Resources Limited,15068.457,115.836,70.49,0.0,0.0,0.0,15254.783
2020,Tamarack Sun Creek 06-19-045-06 W5M,Alberta,Oil and gas extraction (except oil sands),Tamarack Sun Creek 06-19-045-06 W5M,11590.497,3009.608,851.18,0.0,0.0,0.0,15451.285
2020,Encal Wilson Creek 6-18,Alberta,Oil and gas extraction (except oil sands),Encal Wilson Creek 6-18,13978.59746,1151.78028,95.38569,0.0,0.0,0.0,15225.76343
2020,Tamarack Minnehick Oil Battery 04-14-044-05 W5M,Alberta,Oil and gas extraction (except oil sands),Tamarack Minnehick Oil Battery 04-14-044-05 W5M,10273.741,5054.672,284.875,0.0,0.0,0.0,15613.288
2020,Surge Valhalla South 06-18,Alberta,Oil and gas extraction (except oil sands),Surge Energy Inc.,12766.106,2176.16,112.095,0.0,0.0,0.0,15054.361
2020,6-21-38-20W4M,Alberta,Oil and gas extraction (except oil sands),6-21-38-20W4M,11714.39,3301.8608,79.52915,0.0,0.0,0.0,15095.77995
2020,CELTIC BT 06-18-052-23W3,Saskatchewan,Oil and gas extraction (except oil sands),Husky Oil Operations Limited,530.21141,15785.5656,15.8364,0.0,0.0,0.0,16331.61341
2020,Kakwa Gas Processing 01-35-060-05W6,Alberta,Conventional Oil and Gas Extraction,Kakwa Gas Processing 01-35-060-05W6,11996.7952,1846.81,74.7565,0.0,0.0,0.0,13918.3617
2020,Westbrick 04-06-047-12W5 Multi-Well Battery,Alberta,Oil and gas extraction (except oil sands),Westbrick 04-06-047-12W5 Multi-Well Battery,8781.0639,4988.9,58.66305,0.0,0.0,0.0,13828.62695
2020,Petro-Canada CS 06-08,Alberta,Oil and gas extraction (except oil sands),Petro-Canada CS 06-08,8651.7021,4772.4292,185.4205,0.0,0.0,0.0,13609.5518
2020,Station F Comp Station 16-09,Alberta,Oil and gas extraction (except oil sands),Cenovus,9996.242,3043.404,277.455,0.0,0.0,0.0,13317.101
2020,AG20 ABGS0103393 GAYFORD 12-35 GGS,Alberta,Oil and gas extraction (except oil sands),AG20 ABGS0103393 GAYFORD 12-35 GGS,11162.3,1937.6,106.0,0.0,0.0,0.0,13205.9
2020,Mantario Oil Battery 13-32-027-27W3,Saskatchewan,Oil and gas extraction (except oil sands),Canadian Natural Resources Limited,10545.557,2528.008,37.63,0.0,0.0,0.0,13111.195
2020,Macoun Oil Battery 08-22,Saskatchewan,Oil and gas extraction (except oil sands),Macoun Oil Battery 08-22,11253.003,1714.076,8.48,0.0,0.0,0.0,12975.559
2020,SRL Nig Creek Gas Plant B-048-G/94-H-04,British Columbia,Oil and gas extraction (except oil sands),SRL Nig Creek Gas Plant B-048-G/94-H-04,27458.3,2556.68,186.825,0.0,0.0,0.0,30201.805
2020,Gerald Parisien Energy Facility,Ontario,Fossil-Fuel Electric Power Generation,Gerald Parisien Energy Facility,12379.0,61.7512,75.843,0.0,0.0,0.0,12516.5942
2020,Tourmaline Med Lodge Gas Plant (14-03-052-23W5),Alberta,Oil and gas extraction (except oil sands),Tourmaline Med Lodge Gas Plant (14-03-052-23W5),11178.30389,1379.51772,74.25989,0.0,0.0,0.0,12632.0815
2020,North Hoosier Oil Battery 13-21-032-27 W3M,Saskatchewan,Oil and gas extraction (except oil sands),North Hoosier Oil Battery 13-21-032-27 W3M,5982.377,7163.492,43.195,0.0,0.0,0.0,13189.064
2020,Pipestone 05-36-071-07W6 Battery,Alberta,Oil and gas extraction (except oil sands),Pipestone 05-36-071-07W6 Battery,8068.7993,4517.2484,220.162,0.0,0.0,0.0,12806.2097
2020,VEHCOM MANUFACTURING,Ontario,Motor Vehicle Transmission and Power Train Parts Manufacturing,VEHCOM MANUFACTURING,12184.87,11.24228,58.93865,0.0,0.0,0.0,12255.05093
2020,Countess Gas Storage Facility,Alberta,Oil and gas extraction (except oil sands),Countess Gas Storage Facility,6060.26,6876.604,29.415,0.0,0.0,0.0,12966.279
2020,Carmichael 13-15-011-19W3 BTY,Saskatchewan,Oil and gas extraction (except oil sands),Carmichael 13-15-011-19W3 BTY,10795.584,1529.444,10.6,0.0,0.0,0.0,12335.628
2020,MURPHY 08-03 WASKAHIGAN,Alberta,Oil and gas extraction (except oil sands),MURPHY 08-03 WASKAHIGAN,10769.5599,1355.7404,50.3765,0.0,0.0,0.0,12175.6768
2020,BILBO 04-25 GROUP GAS BTY,Alberta,Oil and gas extraction (except oil sands),HARVEST OPERATIONS CORP.,3376.5257,9565.0716,49.3165,0.0,0.0,0.0,12990.9138
2020,Conserve Joffre 15-17-39-26-w4,Alberta,Oil and gas extraction (except oil sands),Conserve Joffre 15-17-39-26-w4,10984.71784,1068.090212,20.924135,0.0,0.0,0.0,12073.73218
2020,Wintering Hills gas Plant 01-18-025-17W4,Alberta,Oil and gas extraction (except oil sands),Wintering Hills gas Plant 01-18-025-17W4,8930.843,2878.568,378.685,0.0,0.0,0.0,12188.096
2020,WEST FRASER MILLS - WILLIAMS LAKE,British Columbia,Sawmills (except Shingle and Shake Mills),West Fraser Mills Ltd.,11859.8,6.384,46.534,0.0,0.0,0.0,11912.718
2020,Whiteside 01-05-030-25W3 GGS,Saskatchewan,Oil and gas extraction (except oil sands),Whiteside 01-05-030-25W3 GGS,9987.655,1972.096,29.415,0.0,0.0,0.0,11989.166
2020,Eldorado Gold (Québec) Inc.,Quebec,Gold and Silver Ore Mining,Eldorado Gold (Québec) Inc.,10631.27,15.4252,932.694,0.0,0.0,0.0,11579.3892
2020,Alderson 13-21-15-11 Plant,Alberta,Oil and gas extraction (except oil sands),Alderson 13-21-15-11 Plant,9021.19,2238.544,490.25,0.0,0.0,0.0,11749.984
2020,Newell Sweet Gas Plant 04-22-017-14W4,Alberta,Oil and gas extraction (except oil sands),Newell Sweet Gas Plant 04-22-017-14W4,8869.232,2447.144,443.345,0.0,0.0,0.0,11759.721
2020,Ghost Pine No.1 Comp Station 06-05,Alberta,Oil and gas extraction (except oil sands),Ghost Pine No.1 Comp Station 06-05,9832.498253,1835.644384,61.906915,0.0,0.0,0.0,11730.04955
2020,Carseland Gas Plant 16-21,Alberta,Conventional Oil and Gas Extraction,Carseland Gas Plant 16-21,8190.467,3563.952,57.77,0.0,0.0,0.0,11812.189
2020,POLAR DIVISION,British Columbia,Sawmills (except Shingle and Shake Mills),Canfor,10390.7823,352.1476,545.2375,0.0,0.0,0.0,11288.1674
2020,Valhalla 10-25,Alberta,Oil and gas extraction (except oil sands),Valhalla 10-25,7041.081,4528.734,206.4615,0.0,0.0,0.0,11776.2765
2020,"Chetwynd Forest Industries, a Division of West Fraser Mills Ltd.",British Columbia,Sawmills (except Shingle and Shake Mills),"Chetwynd Forest Industries, a Division of West Fraser Mills Ltd.",9538.1,205.0888,1357.2505,0.0,0.0,0.0,11100.4393
2020,Grizzly North  Comp Stn A-074-G,British Columbia,Oil and gas extraction (except oil sands),Canadian Natural Resources Limited,10755.171,463.932,47.435,0.0,0.0,0.0,11266.538
2020,TORC Kaybob Oil Battery 04-01-060-20W5,Alberta,Oil and gas extraction (except oil sands),TORC Kaybob Oil Battery 04-01-060-20W5,7370.269,3644.396,459.51,0.0,0.0,0.0,11474.175
2020,JEDNEY NORTH b-76-C/94-G-8,British Columbia,Oil and gas extraction (except oil sands),PETRONAS Energy Canada Ltd.,10276.8021,752.4356,66.939,0.0,0.0,0.0,11096.1767
2020,Hanlan Compressor Station 09-09-045-16W5,Alberta,Oil and gas extraction (except oil sands),Hanlan Compressor Station 09-09-045-16W5,8692.940639,2295.837824,59.10931,0.0,0.0,0.0,11047.88777
2020,Nevis Oil Battery 12-36,Alberta,Oil and gas extraction (except oil sands),Surge Energy Inc.,9676.397,1257.144,6.625,0.0,0.0,0.0,10940.166
2020,NRK SUNCHILD 11-18 COMPRESSOR,Alberta,Oil and gas extraction (except oil sands),NRK SUNCHILD 11-18 COMPRESSOR,9963.13035,818.901384,67.9884,0.0,0.0,0.0,10850.02013
2020,Kakwa 04-22-062-04W6,Alberta,Oil and gas extraction (except oil sands),ARC,7819.6,3214.4,26.5,0.0,0.0,0.0,11060.5
2020,Kakwa 16-06-064-05W6,Alberta,Oil and gas extraction (except oil sands),ARC,9986.2,694.4,26.5,0.0,0.0,0.0,10707.1
2020,Saddle Lake 09-09,Alberta,Oil and gas extraction (except oil sands),Canadian Natural Resources Limited,7772.301,2468.48,517.28,0.0,0.0,0.0,10758.061
2020,Garrington 03-36 Compressor Site,Alberta,Oil and gas extraction (except oil sands),Keyera Corp,9224.417,737.66,596.515,0.0,0.0,0.0,10558.592
2020,PepsiCo Beverage Company,Ontario,Soft Drink and Ice Manufacturing,Frito Lay Canada,11123.21,50.4952,72.3715,0.0,0.0,0.0,11246.0767
2020,Wembley Comp Stn 03-01,Alberta,Oil and gas extraction (except oil sands),Wembley Comp Stn 03-01,9682.08,772.8,106.0,0.0,0.0,0.0,10560.88
2020,AG20 ABGS0084730 BASHAW 13-20 GGS,Alberta,Oil and gas extraction (except oil sands),AG20 ABGS0084730 BASHAW 13-20 GGS,5627.9,5373.2,53.0,0.0,0.0,0.0,11054.1
2020,Grace Family Farms Ltd,Ontario,Other Food Crops Grown Under Cover,Grace Family Farms Ltd,10404.9,5.684,50.4825,0.0,0.0,0.0,10461.0665
2020,Cape FC SCL,Alberta,Oil and gas extraction (except oil sands),Cape FC SCL,8711.0175,1866.6844,59.201,0.0,0.0,0.0,10636.9029
2020,AG20 ABGS0002893 NEVIS/LAM 11-07 GGS,Alberta,Oil and gas extraction (except oil sands),AG20 ABGS0002893 NEVIS/LAM 11-07 GGS,8707.7,1836.8,79.5,0.0,0.0,0.0,10624.0
2020,Princess Compressor Station 01-28-020-10W4,Alberta,Oil and gas extraction (except oil sands),Canadian Natural Resources Limited,8020.116,2152.444,422.94,0.0,0.0,0.0,10595.5
2020,Kettle River North 15-14,Alberta,Oil and gas extraction (except oil sands),Canadian Natural Resources Limited,7585.396,2686.796,303.69,0.0,0.0,0.0,10575.882
2020,Verger North Comp Stn 06-18-022-14W4,Alberta,Oil and gas extraction (except oil sands),Verger North Comp Stn 06-18-022-14W4,8207.54,1790.292,410.22,0.0,0.0,0.0,10408.052
2020,Mountain Park Hanlan 10-17 GGS,Alberta,Oil and gas extraction (except oil sands),Mountain Park Hanlan 10-17 GGS,8414.8473,1396.976,518.1015,0.0,0.0,0.0,10329.9248
2020,Pipestone Compressor Station 14-27-072-09W6,Alberta,Oil and gas extraction (except oil sands),Ovintiv Canada ULC,6769.72,2744.56,898.35,0.0,0.0,0.0,10412.63
2020,Fox Creek 15-24-060-22W5,Alberta,Oil and gas extraction (except oil sands),Fox Creek 15-24-060-22W5,8313.758,1810.9,137.27,0.0,0.0,0.0,10261.928
2020,Crooked Lake Gas Battery 10-22-062-22W5,Alberta,Oil and gas extraction (except oil sands),Canadian Natural Resources Limited,8515.027,938.28,645.805,0.0,0.0,0.0,10099.112
2020,Mitchell,Ontario,"Butter, Cheese, and Dry and Condensed Dairy Products Manufacturing",Mitchell,10016.073,5.4768,46.004,0.0,0.0,0.0,10067.5538
2020,Brownfield Sweet Gas Plant,Alberta,Oil and gas extraction (except oil sands),Brownfield Sweet Gas Plant,8784.3136,659.5148,591.904,0.0,0.0,0.0,10035.7324
2020,Sandy Lake Diesel Generating Station,Ontario,Fossil-Fuel Electric Power Generation,Sandy Lake Diesel Generating Station,10003.02,8.12,21.2,0.0,0.0,0.0,10032.34
2020,Valhalla Compressor Station 05-28-073-09W6,Alberta,Oil and gas extraction (except oil sands),Canadian Natural Resources Limited,6925.333,2395.148,845.88,0.0,0.0,0.0,10166.361
2020,"QUESNEL PLYWOOD, A Division of West Fraser Mills Ltd.",British Columbia,Softwood Veneer and Plywood Mills,West Fraser Mills Ltd.,9385.7,63.6188,406.881,0.0,0.0,0.0,9856.1998
2020,Birchmount Energy Centre,Ontario,Steam and Air-Conditioning Supply,Birchmount Energy Centre,9613.75,5.0932,43.036,0.0,0.0,0.0,9661.8792
2020,Chicken 06-27 Compressor Station,Alberta,Oil and gas extraction (except oil sands),Chicken 06-27 Compressor Station,6102.3932,2889.8464,681.3415,0.0,0.0,0.0,9673.5811
2020,Pengrowth Mcleod 16-12,Alberta,Oil and gas extraction (except oil sands),Pengrowth Mcleod 16-12,7115.891662,957.925976,45.858515,0.0,0.0,0.0,8119.676153
2020,CPC Trochu 16-32 GGS,Alberta,Oil and gas extraction (except oil sands),CPC Trochu 16-32 GGS,6794.745734,603.0094,47.263015,0.0,0.0,0.0,7445.018149
2020,Clearview Sub-Regional Landfill,British Columbia,Waste Treatment and Disposal,Clearview Sub-Regional Landfill,43.0386,6190.5536,8.9305,0.0,0.0,0.0,6242.5227
2020,CS12 14-11 Hub,Alberta,Oil and gas extraction (except oil sands),CS12 14-11 Hub,1908.638773,607.006092,203.085665,0.0,0.0,0.0,2718.73053
2020,Clegg Energy Centre,Ontario,Steam and Air-Conditioning Supply,Clegg Energy Centre,1659.71,0.868,7.42,0.0,0.0,0.0,1667.998
2020,Donkin Mine,Nova Scotia,Bituminous Coal Mining,Donkin Mine,1213.61,414484.4203,12.57425,0.0,0.0,0.0,415710.6045
2020,Waterton Complex - Compressor Station X,Alberta,Oil and gas extraction (except oil sands),Waterton Complex - Compressor Station X,14323.9016,5744.116,953.311,0.0,0.0,0.0,21021.3286
2020,Lieu d'Enfouissement Sanitaire de l'Ascension,Quebec,Waste Treatment and Disposal,Lieu d'Enfouissement Sanitaire de l'Ascension,0.0,19262.488,0.0,0.0,0.0,0.0,19262.488
2020,12- 14 Elmworth,Alberta,Oil and gas extraction (except oil sands),12- 14 Elmworth,10002.1,18225.2,53.0,0.0,0.0,0.0,28280.3
2020,Belleville Plant,Ontario,Breakfast Cereal Manufacturing,Belleville Plant,10844.0,5.992,50.35,0.0,0.0,0.0,10900.342
2020,Innes 12-22,Saskatchewan,Oil and gas extraction (except oil sands),Innes 12-22,29722.9565,758.2372,2120.795,0.0,0.0,0.0,32601.9887
2020,Municipalité de Saint-Alphonse- LET,Quebec,Waste Treatment and Disposal,Municipalité de Saint-Alphonse- LET,127.173,14589.12,0.27507,0.0,0.0,0.0,14716.56807
2020,Bimbo Canada EPS - Integrated Facility,Ontario,Commercial Bakeries and Frozen Bakery Product Manufacturing,Bimbo Canada,12018.0,6.3476,53.583,322.785,0.0,0.0,12400.7156
2020,Montreal Plant (024),Quebec,Gypsum Product Manufacturing,Montreal Plant (024),37748.0,24.683904,203.504365,0.0,0.0,0.0,37976.18827
2020,Eagle Gold Mine,British Columbia,Gold and Silver Ore Mining,Eagle Gold Mine,45478.37,74.48,940.75,0.0,0.0,0.0,46493.6
2020,Martin Hills Core 10-35,Alberta,Oil and gas extraction (except oil sands),Martin Hills Core 10-35,6570.22,4108.16,4.122605,0.0,0.0,0.0,10682.50261
2020,Astra Lampman 08-03-05-06 W2M,Saskatchewan,Oil and gas extraction (except oil sands),Surge Energy Inc.,26382.1704,1830.1948,111.0615,0.0,0.0,0.0,28323.4267
2020,Astra 16-19-002-04 W2M,Saskatchewan,Oil and gas extraction (except oil sands),Surge Energy Inc.,23117.2943,2021.4096,101.548,0.0,0.0,0.0,25240.2519
2020,Centre de finition Montréal,Quebec,Aerospace Product and Parts Manufacturing,Centre de finition Montréal,11922.0,3.64,47.7,0.0,0.0,0.0,11973.34
2020,Brampton Plant,Ontario,Soft Drink and Ice Manufacturing,Brampton Plant,10735.7,2.557548,22.291535,0.0,0.0,0.0,10760.54908
2020,Standen's Building 1,Alberta,Forging,Standen's,20062.0,0.0,0.0,0.0,0.0,0.0,20062.0
2020,Nylene Canada Inc.,Ontario,"Fibre, Yarn and Thread Mills",Nylene Canada Inc.,8923.2181,4.8608,40.8365,0.0,0.0,0.0,8968.9154
2020,Mitsue Plant,Alberta,All Other Miscellaneous Chemical Product Manufacturing,Mitsue Plant,16739.32648,13.5954,83.4379,0.0,0.0,0.0,16836.35978
2020,LET de Saint-Rosaire,Quebec,Waste Treatment and Disposal,Gesterra,1214.9,97451.032,3273.0945,0.0,0.0,0.0,101939.0265
