Reference Year,Facility Name,Facility Province,Facility Description,Reporting Company,CO2 (tonnes),CH4 (tonnes CO2e),N2O (tonnes CO2e),HFC Total (tonnes CO2e),PFC Total (tonnes CO2e),SF6 (tonnes CO2e),Total Emissions (tonnes CO2e)
2019,Resthaven Sweet Gas Plant 08-11,Alberta,Conventional Oil and Gas Extraction,Resthaven Sweet Gas Plant 08-11,169579.984,55987.638,18558.77415,0.0,0.0,0.0,244126.3962
2019,Sexsmith Sour Gas Plant,Alberta,Oil and gas extraction (except oil sands),Ovintiv Canada ULC,79393.52,3888.08,259.7,0.0,0.0,0.0,83541.3
2019,Gold Bar Wastewater Treatment Plant,Alberta,Sewage Treatment Facilities,Gold Bar Wastewater Treatment Plant,10048.0,3136.084,15114.54,0.0,0.0,0.0,28298.624
2019,Foster Creek SAGD Bitumen Battery (with Cogen),Alberta,In-situ oil sands extraction,Cenovus Energy Inc.,3606616.571,12148.09991,7226.397625,0.0,0.0,0.0,3625991.068
2019,Lloydminster Refinery,Alberta,Asphalt Paving Mixture and Block Manufacturing,Husky Oil Operations Limited,89091.92377,405.146588,265.55915,0.0,0.0,0.0,89762.62951
2019,Rainbow Lake Gas plant,Alberta,Oil and gas extraction (except oil sands),Husky Oil Operations Limited,70004.99011,2976.34232,249.9427,0.0,0.0,0.0,73231.27513
2019,Gilby Gas Plant,Alberta,Oil and gas extraction (except oil sands),Keyera Corp,36064.777,1024.464,110.77,0.0,0.0,0.0,37200.011
2019,Nordegg River Gas Plant,Alberta,Oil and gas extraction (except oil sands),Keyera Corp,30329.875,2437.876,139.655,0.0,0.0,0.0,32907.406
2019,West Pembina GP,Alberta,Oil and gas extraction (except oil sands),Keyera Corp,32681.037,770.532,76.85,0.0,0.0,0.0,33528.419
2019,Lantic Inc. Taber Beet Sugar Factory,Alberta,Sugar Manufacturing,Rogers Sugar,78155.44325,37000.97111,1248.06255,0.0,0.0,0.0,116404.4769
2019,MEG Christina Lake Regional Project,Alberta,In-situ oil sands extraction,MEG Christina Lake Regional Project,1012426.054,8725.5616,1451.1665,0.0,0.0,0.0,1022602.783
2019,Whitecourt Pulp Division,Alberta,Mechanical Pulp Mills,Whitecourt Pulp Division,81887.369,501.402944,507.25876,0.0,0.0,0.0,82896.03071
2019,Sylvan Lake Gas Plant 14-32-037-03W5M,Alberta,Oil and gas extraction (except oil sands),Sylvan Lake Gas Plant 14-32-037-03W5M,45549.674,10905.692,142.835,0.0,0.0,0.0,56598.201
2019,Minnehik Buck Lake Gas Plant,Alberta,Oil and gas extraction (except oil sands),Keyera Corp,59552.286,5612.796,450.765,0.0,0.0,0.0,65615.847
2019,Peyto Oldman 11-17-055-21W5,Alberta,Oil and gas extraction (except oil sands),Peyto Exploration and Development Corporation,71103.0106,22266.9972,44.8645,0.0,0.0,0.0,93414.8723
2019,Empress NGL Extraction Plant,Alberta,Oil and gas extraction (except oil sands),Empress NGL Extraction Plant,78775.929,1671.908,387.96,0.0,0.0,0.0,80835.797
2019,Gordondale East Gas Plant,Alberta,Oil and gas extraction (except oil sands),Gordondale East Gas Plant,49039.19356,7772.76542,853.590175,0.0,0.0,0.0,57665.54916
2019,Simonette Gas Plant,Alberta,Oil and gas extraction (except oil sands),Keyera Corp,64684.411,8934.912,218.89,0.0,0.0,0.0,73838.213
2019,Ferrier Gas Plant,Alberta,Oil and gas extraction (except oil sands),Ferrier Gas Plant,54296.1606,3880.4528,471.2495,0.0,0.0,0.0,58647.8629
2019,Firebag,Alberta,In-situ oil sands extraction,Suncor Energy Oil Sands,5115114.175,10245.1496,28058.412,0.0,0.0,599.25,5154016.986
2019,Suncor Energy Inc. Oil Sands,Alberta,Mined oil sands extraction,Suncor Energy Oil Sands,8396190.331,219411.2057,40438.87068,194.6035,93.67527,758.2745,8657086.96
2019,PETROMET BIGSTONE WEST FIR 14-28-59-22,Alberta,Oil and gas extraction (except oil sands),Repsol S.A.,47961.078,3104.78,278.515,0.0,0.0,0.0,51344.373
2019,PETROMET WILD RIVER 10-20 PLANT,Alberta,Oil and gas extraction (except oil sands),Repsol S.A.,53692.021,11977.644,332.045,0.0,0.0,0.0,66001.71
2019,Tolko High Level Lumber Division,Alberta,Sawmills (except Shingle and Shake Mills),Tolko Industries Ltd.,34368.2317,11615.968,2370.2395,0.0,0.0,0.0,48354.4392
2019,Heating Plant,Alberta,Universities,University of Alberta Heating Plant,240695.4139,1734.842872,1642.52512,0.0,0.0,0.0,244072.7819
2019,Ranger Board,Alberta,Particle Board and Fibreboard Mills,West Fraser,27930.0,16266.698,237.5195,0.0,0.0,0.0,44434.2175
2019,Whitecourt Electric Power Generating Facility,Alberta,Other Electric Power Generation,Whitecourt Generating Station,1541.25,1105.756232,3075.397875,0.0,0.0,0.0,5722.404107
2019,ADM AGRI-INDUSTRIES - ADM Lloydminster,Alberta,Oilseed Processing,ADM,65051.975,79.506,426.226,0.0,0.0,0.0,65557.707
2019,Grande Prairie OSB Mill,Alberta,Waferboard Mills,Grande Prairie OSB Mill,8010.288957,191.294208,1304.387505,0.0,0.0,0.0,9505.97067
2019,Beaver Regional Waste Landfill,Alberta,Waste Treatment and Disposal,Beaver Municipal Solutions,3888.945118,147427.3042,9.533905,0.0,0.0,0.0,151325.7832
2019,Algar,Alberta,In-situ oil sands extraction,Connacher Oil and Gas Limited,276613.5805,617.666,718.203,0.0,0.0,0.0,277949.4495
2019,Hythe Brainard Sour Gas Plant,Alberta,Oil and gas extraction (except oil sands),Hythe Brainard Sour Gas Plant,64637.849,6224.512,232.67,0.0,0.0,0.0,71095.031
2019,Crossfield Energy Centre,Alberta,Fossil-Fuel Electric Power Generation,Crossfield Energy Centre,102556.0569,441.7364,683.5675,0.0,0.0,0.0,103681.3608
2019,CST Coal,Alberta,Bituminous Coal Mining,CST Coal,64286.197,26261.0824,186.507,0.0,0.0,0.0,90733.7864
2019,MEG Christina Lake Cogeneration Facility,Alberta,In-situ oil sands extraction,MEG Christina Lake Cogeneration Facility,1274311.146,1828.4196,5955.875,0.0,0.0,0.0,1282095.44
2019,Genesee Mine,Alberta,Subbituminous Coal Mining,Genesee Mine,22701.0668,24078.1548,472.5745,0.0,0.0,0.0,47251.7961
2019,Leismer SAGD Bitumen Battery,Alberta,In-situ oil sands extraction,Leismer SAGD Bitumen Battery,524613.566,1393.235564,805.101535,0.0,0.0,0.0,526811.9031
2019,Edson O.S.B.,Alberta,Waferboard Mills,Weyerhaeuser Company Ltd.,18948.45,388.332,2443.936,0.0,0.0,0.0,21780.718
2019,Carson Creek GP 4-23,Alberta,Oil and gas extraction (except oil sands),Carson Creek GP 4-23,15083.074,3489.08,111.035,0.0,0.0,0.0,18683.189
2019,Seal 04-33-082-15W5,Alberta,Oil and gas extraction (except oil sands),Seal 04-33-082-15W5,9425.754,1049.832,39.485,0.0,0.0,0.0,10515.071
2019,Glacier Sour Gas Plant 05-02,Alberta,Oil and gas extraction (except oil sands),Glacier Sour Gas Plant 05-02,160754.998,42055.552,3429.1,0.0,0.0,0.0,206239.65
2019,Northern Prairie Thermal Electric Power Plant,Alberta,Fossil-Fuel Electric Power Generation,Northern Prairie Thermal Electric Power Plant,367552.4119,1110.816,2493.3585,0.0,0.0,0.0,371156.5864
2019,Methanex Medicine Hat Methanol Plant,Alberta,Other Basic Organic Chemical Manufacturing,Methanex,453976.2431,2453.108,1949.4195,0.0,0.0,0.0,458378.7706
2019,Peyto Nosehill 11-21-055-20W5,Alberta,Oil and gas extraction (except oil sands),Peyto Exploration and Development Corporation,44966.3554,6310.3432,698.116,0.0,0.0,0.0,51974.8146
2019,Wolf Lake Sweet Gas Plant,Alberta,Oil and gas extraction (except oil sands),Cenovus,32469.182,21227.024,199.81,0.0,0.0,0.0,53896.016
2019,Shepard Landfill,Alberta,Waste Treatment and Disposal,City of Calgary,2982.0,22562.9208,24.49925,0.0,0.0,0.0,25569.42005
2019,Musreau Gas Plant,Alberta,Oil and gas extraction (except oil sands),Musreau Gas Plant,48710.19,12483.38,268.18,0.0,0.0,0.0,61461.75
2019,Kaybob Gas Plant,Alberta,Oil and gas extraction (except oil sands),Kaybob Gas Plant,42900.441,4838.82,155.555,0.0,0.0,0.0,47894.816
2019,Central Heating and Cooling Plant,Alberta,Universities,Central Heating and Cooling Plant,71494.0,132.16,477.0,0.0,0.0,0.0,72103.16
2019,MacKay River Commercial Project,Alberta,In-situ oil sands extraction,MacKay River Commercial Project,513008.5538,1043.9632,725.5965,0.0,0.0,0.0,514778.1135
2019,AltaGas Utilities Inc.,Alberta,Natural Gas Distribution,AltaGas Utilities Inc.,1732.9,25505.76,7.95,0.0,0.0,0.0,27246.61
2019,Kirby South 13-21-73-7W4,Alberta,In-situ oil sands extraction,Canadian Natural Resources Limited,640640.5242,1128.4784,870.6045,0.0,0.0,0.0,642639.6071
2019,Spyhill Landfill,Alberta,Waste Treatment and Disposal,City of Calgary,2078.0,39782.3664,27.348,0.0,0.0,0.0,41887.7144
2019,Kearl Oil Sands Processing Plant and Mine,Alberta,Mined oil sands extraction,Imperial Oil Resources Limited,2864633.939,18950.07481,6916.417055,50.24766,0.41106,73.508,2890624.598
2019,Kaybob East 16-03,Alberta,Oil and gas extraction (except oil sands),Kaybob East 16-03,11515.418,2367.288,50.35,0.0,0.0,0.0,13933.056
2019,Kaybob West 07-14,Alberta,Oil and gas extraction (except oil sands),Kaybob West 07-14,38751.572,10160.164,235.32,0.0,0.0,0.0,49147.056
2019,Saxon 10-19,Alberta,Oil and gas extraction (except oil sands),Saxon 10-19,12611.393,3070.172,65.19,0.0,0.0,0.0,15746.755
2019,03-22-78-12-W6M,Alberta,Oil and gas extraction (except oil sands),03-22-78-12-W6M,142256.0896,37231.72424,3321.097395,0.0,0.0,0.0,182808.9112
2019,Wembley Gas Plant,Alberta,Oil and gas extraction (except oil sands),NuVista Energy Ltd.,45177.058,2006.032,209.615,0.0,0.0,0.0,47392.705
2019,Shepard Energy Centre,Alberta,Fossil-Fuel Electric Power Generation,Shepard Energy Centre,2170491.837,4224.0884,13745.6825,0.0,0.0,0.0,2188461.608
2019,Kakwa River Gas Plant 08-13-063-05W6,Alberta,Oil and gas extraction (except oil sands),Kakwa River Gas Plant 08-13-063-05W6,197524.9602,22148.8932,3535.31465,0.0,0.0,0.0,223209.1681
2019,Redwater Fractionation and Storage Facility,Alberta,Oil and gas extraction (except oil sands),Redwater Fractionation and Storage Facility,127677.7476,4133.08,134.885,0.0,0.0,0.0,131945.7126
2019,Saturn Deepcut Gas Plant 12-36,Alberta,Oil and gas extraction (except oil sands),Saturn Deepcut Gas Plant 12-36,121817.6452,2509.7968,805.23006,0.0,0.0,0.0,125132.6721
2019,Peyto Swanson 12-31-053-19W5,Alberta,Oil and gas extraction (except oil sands),Peyto Exploration and Development Corporation,59891.9892,16861.838,350.5155,0.0,0.0,0.0,77104.3427
2019,SLAVE LAKE PULP - SLAVE LAKE,Alberta,Mechanical Pulp Mills,SLAVE LAKE PULP - SLAVE LAKE,56077.5,681.529436,1500.78775,0.0,0.0,0.0,58259.81719
2019,Banshee Gas Plant 15-12-050-21 W5M,Alberta,Oil and gas extraction (except oil sands),Banshee Gas Plant 15-12-050-21 W5M,79537.0626,16283.0976,3180.5565,0.0,0.0,0.0,99000.7167
2019,Spirit River 06-03-078-07 W6,Alberta,Oil and gas extraction (except oil sands),Spirit River 06-03-078-07 W6,49279.4983,2543.0048,2148.461,0.0,0.0,0.0,53970.9641
2019,Musreau Gas Plant 08-13-062-06 W6M,Alberta,Oil and gas extraction (except oil sands),Musreau Gas Plant 08-13-062-06 W6M,14866.0639,1267.0896,894.1365,0.0,0.0,0.0,17027.29
2019,Wild River Gas Plant 14-20-056-23 W5M,Alberta,Oil and gas extraction (except oil sands),Wild River Gas Plant 14-20-056-23 W5M,65893.4778,6089.1096,4781.3155,0.0,0.0,0.0,76763.9029
2019,Gordondale Sour Gas Plant 16-31,Alberta,Oil and gas extraction (except oil sands),Gordondale Sour Gas Plant 16-31,83609.45,25971.568,9723.38,0.0,0.0,0.0,119304.398
2019,AOC Hangingstone SAGD,Alberta,In-situ oil sands extraction,AOC Hangingstone SAGD,309718.384,4855.09906,492.97208,0.0,0.0,0.846,315067.3012
2019,Ferrier Comp Station 13-05,Alberta,Oil and gas extraction (except oil sands),Ferrier Comp Station 13-05,56152.33,11313.652,318.265,0.0,0.0,0.0,67784.247
2019,Fort Saskatchewan Plant,Alberta,Oil and gas extraction (except oil sands),Keyera Corp,121857.07,510.776,573.46,0.0,0.0,0.0,122941.306
2019,JBS Foods Canada Inc.,Alberta,Animal (except Poultry) Slaughtering,JBS Foods Canada Inc.,63608.6033,107595.3032,11907.351,59.939,0.0,0.0,183171.1965
2019,Petyo Oldman North 14-17-055-21W5,Alberta,Oil and gas extraction (except oil sands),Peyto Exploration and Development Corporation,48942.8209,17474.9764,380.4075,0.0,0.0,0.0,66798.2048
2019,Canadian Natural Upgrading Limited Muskeg River Mine and Jackpine Mine,Alberta,Mined oil sands extraction,Canadian Natural Upgrading Limited Muskeg River Mine and Jackpine Mine,1544629.817,61302.27076,5634.83545,1578.640929,0.0,310.2,1613455.765
2019,Sundance 15-07,Alberta,Oil and gas extraction (except oil sands),Sundance 15-07,49337.6258,5686.2316,2856.0905,0.0,0.0,0.0,57879.9479
2019,Sunrise Thermal,Alberta,In-situ oil sands extraction,Husky Oil Operations Limited,1404985.065,5977.51504,2085.25585,0.0,0.0,0.0,1413047.836
2019,West Cadotte Power Plant,Alberta,Fossil-Fuel Electric Power Generation,West Cadotte Power Plant,76416.0,110.88,365.7,0.0,0.0,0.0,76892.58
2019,LINDBERGH SAGD 04-25,Alberta,In-situ oil sands extraction,LINDBERGH SAGD 04-25,444387.4162,4934.8936,1282.812,0.0,0.0,0.0,450605.1218
2019,Tourmaline Musreau 02/09-13-062-06-W6,Alberta,Oil and gas extraction (except oil sands),Tourmaline Musreau 02/09-13-062-06-W6,57821.0242,5409.4404,4375.892,0.0,0.0,0.0,67606.3566
2019,ALBERTA NEWSPRINT,Alberta,Newsprint Mills,ALBERTA NEWSPRINT,167910.121,4500.3476,1084.6185,0.0,0.0,0.0,173495.0871
2019,Lator #2 01-21-063-02W6,Alberta,Oil and gas extraction (except oil sands),Lator #2 01-21-063-02W6,38024.9,10704.4,3630.5,0.0,0.0,0.0,52359.8
2019,Karr 07-11-064-04W6,Alberta,Oil and gas extraction (except oil sands),Karr 07-11-064-04W6,150619.5114,21244.2356,6837.0,0.0,0.0,0.0,178700.747
2019,Peyto Brazeau 06-12-044-13W5,Alberta,Oil and gas extraction (except oil sands),Peyto Exploration and Development Corporation,47001.242,8608.81,760.073,0.0,0.0,0.0,56370.125
2019,Coronation Landfill,Alberta,Waste Treatment and Disposal,Waste Connections of Canada Inc.,1234.702,56169.78618,11.46973,0.0,0.0,0.0,57415.95791
2019,Edmonton International Airport,Alberta,Other Support Activities for Air Transportation,Edmonton International Airport,9941.168422,112.800716,63.260535,0.0,0.0,0.0,10117.22967
2019,Kaybob Gas Plant 10-29-063,Alberta,Oil and gas extraction (except oil sands),Ovintiv Canada ULC,51637.34,14556.08,959.3,0.0,0.0,0.0,67152.72
2019,Kaybob Gas Plant 15-31,Alberta,Oil and gas extraction (except oil sands),Ovintiv Canada ULC,51395.87,13733.44,837.4,0.0,0.0,0.0,65966.71
2019,Red Deer Batch Plant,Alberta,"Highway, Street and Bridge Construction",Red Deer Batch Plant,2997.744029,1.857604,21.66428,0.0,0.0,0.0,3021.265913
2019,Camrose Batch Plant,Alberta,"Highway, Street and Bridge Construction",Camrose Batch Plant,3382.132216,3.630368,76.52087,0.0,0.0,0.0,3462.283454
2019,Hinton Batch Plant,Alberta,"Highway, Street and Bridge Construction",Hinton Batch Plant,512.210286,0.319144,6.277055,0.0,0.0,0.0,518.806485
2019,Border Paving 20010,Alberta,"Highway, Street and Bridge Construction",Border Paving 20010,454.642275,0.248332,4.57072,0.0,0.0,0.0,459.461327
2019,Stony Plain Batch Plant,Alberta,"Highway, Street and Bridge Construction",Stony Plain Batch Plant,3361.210562,3.567536,86.11387,0.0,0.0,0.0,3450.891968
2019,Portable Plant 020002,Alberta,"Highway, Street and Bridge Construction",Portable Plant 020002,366.507,0.202216,3.39677,0.0,0.0,0.0,370.105986
2019,Red Deer Main Office,Alberta,Head Offices,Red Deer Main Office,1796.1267,4.325496,54.168385,0.0,0.0,0.0,1854.620581
2019,Border Paving 20011,Alberta,"Highway, Street and Bridge Construction",Border Paving 20011,3882.61325,2.102912,42.19648,0.0,0.0,0.0,3926.912642
2019,Red Deer Truck Shop,Alberta,"General Freight Trucking, Local",Red Deer Truck Shop,7446.265142,10.454836,295.65149,0.0,0.0,0.0,7752.371468
2019,Scotford Hydrogen Facility,Alberta,Industrial Gas Manufacturing,Air Products Canada Ltd,1100575.665,617.176,544.4955,0.0,0.0,0.0,1101737.337
2019,Sheerness Mine,Alberta,Subbituminous Coal Mining,Sheerness Mine,15338.63945,14177.28001,337.1277,0.0,0.0,0.0,29853.04716
2019,Paintearth Mine,Alberta,Subbituminous Coal Mining,Paintearth Mine,6110.88531,5923.225952,131.1697,0.0,0.0,0.0,12165.28096
2019,Fort McMurray Class 1 Composting Facility,Alberta,Waste Treatment and Disposal,Fort McMurray Class 1 Composting Facility,5453.0,3220.0,2292.25,0.0,0.0,0.0,10965.25
2019,Tourmaline 08-12-057-25-W5,Alberta,Oil and gas extraction (except oil sands),Tourmaline 08-12-057-25-W5,38913.5507,9334.7716,2092.4665,0.0,0.0,0.0,50340.7888
2019,West Pembina Battery and Compressor,Alberta,Oil and gas extraction (except oil sands),West Pembina Battery and Compressor,15534.267,798.588,20.405,0.0,0.0,0.0,16353.26
2019,Granada Gas Plant,Alberta,Oil and gas extraction (except oil sands),Granada Gas Plant,15744.93,3854.34,52.205,0.0,0.0,0.0,19651.475
2019,Wapiti Compressor Station 07-22,Alberta,Oil and gas extraction (except oil sands),Wapiti Compressor Station 07-22,11726.99,3833.368,80.825,0.0,0.0,0.0,15641.183
2019,Eta Lake Gas Plant,Alberta,Oil and gas extraction (except oil sands),Eta Lake Gas Plant,11433.749,2445.688,25.705,0.0,0.0,0.0,13905.142
2019,LRE - Kenzie Oil Battery 13-04,Alberta,Oil and gas extraction (except oil sands),LRE - Kenzie Oil Battery 13-04,11044.195,1951.18,181.79,0.0,0.0,0.0,13177.165
2019,Kakwa Gas Plant 10-07-063-05W6,Alberta,Oil and gas extraction (except oil sands),Husky Oil Operations Limited,12886.93604,8651.48788,417.68505,0.0,0.0,0.0,21956.10897
2019,Gibbons Site,Alberta,All Other Basic Inorganic Chemical Manufacturing,Gibbons Site,18982.8,11.284,82.15,0.0,0.0,0.0,19076.234
2019,Edmonton Plant,Alberta,All Other Non-Metallic Mineral Product Manufacturing,Edmonton Plant,11250.7207,6.0452,50.8005,0.0,0.0,0.0,11307.5664
2019,Alder Flats Sweet Gas Plant 11-33,Alberta,Oil and gas extraction (except oil sands),Alder Flats Sweet Gas Plant 11-33,8389.7609,2759.064,460.2255,0.0,0.0,0.0,11609.0504
2019,Ante Creek North Sour Gas Plant 02-26,Alberta,Oil and gas extraction (except oil sands),ARC,9379.608,750.96,34.98,0.0,0.0,0.0,10165.548
2019,Pouce Coupe Gas Plant 03-03,Alberta,Oil and gas extraction (except oil sands),Pouce Coupe Gas Plant 03-03,8487.145,2499.504,52.47,0.0,0.0,0.0,11039.119
2019,Jenner 11-21-20-8W4,Alberta,Conventional Oil and Gas Extraction,Jenner 11-21-20-8W4,9026.113,38.976,51.887,0.0,0.0,0.0,9116.976
2019,Mitsue Sour GP 10-30-72-4W5,Alberta,Oil and gas extraction (except oil sands),Mitsue Sour GP 10-30-72-4W5,14980.83298,46.25264,68.688,0.0,0.0,0.0,15095.77362
2019,Scots Lake 13-7-16-11W4,Alberta,Conventional Oil and Gas Extraction,Scots Lake 13-7-16-11W4,11421.361,27.286,75.3925,0.0,0.0,0.0,11524.0395
2019,Acheson Sour Gas Plant 05-02-053-26W4,Alberta,Oil and gas extraction (except oil sands),Acheson Sour Gas Plant 05-02-053-26W4,10106.7876,943.4404,49.6345,0.0,0.0,0.0,11099.8625
2019,Slave Lake Sour Gas Plant 09-15,Alberta,Conventional Oil and Gas Extraction,Slave Lake Sour Gas Plant 09-15,28736.0721,3914.3244,106.6095,0.0,0.0,0.0,32757.006
2019,Willesden Green Sweet Gas Plant 14-01,Alberta,Oil and gas extraction (except oil sands),Willesden Green Sweet Gas Plant 14-01,11130.163,1078.0,40.015,0.0,0.0,0.0,12248.178
2019,Kelt Progress Battery 06-19-077-09W6,Alberta,Oil and gas extraction (except oil sands),Kelt Progress Battery 06-19-077-09W6,8402.192,2078.888,48.23,0.0,0.0,0.0,10529.31
2019,Hussar Gas Plant 13-36-024-21W4,Alberta,Oil and gas extraction (except oil sands),Husky Oil Operations Limited,30092.29064,2170.41692,1285.84095,0.0,0.0,0.0,33548.54851
2019,Obed 01-21,Alberta,Oil and gas extraction (except oil sands),Obed 01-21,12055.4186,3143.0336,774.489,0.0,0.0,0.0,15972.9412
2019,LRE - Edson Gas Plant 01-13,Alberta,Conventional Oil and Gas Extraction,LRE - Edson Gas Plant 01-13,15380.752,5955.012,1076.165,0.0,0.0,0.0,22411.929
2019,THE CALGARY AIRPORT AUTHORITY - CALGARY,Alberta,Scheduled Air Transportation,THE CALGARY AIRPORT AUTHORITY - CALGARY,18247.9748,1.252384,21.955515,0.0,0.0,0.0,18271.1827
2019,Canadian Forces Base - ASU Edmonton,Alberta,Defence Services,Canadian Forces Base - ASU Edmonton,18981.564,10.2004,91.319,0.0,0.0,0.0,19083.0834
2019,Leduc 02/10-22,Alberta,Oil and gas extraction (except oil sands),Leduc 02/10-22,13621.3577,1394.8032,42.294,0.0,0.0,0.0,15058.4549
2019,Lator 01-21-063-02W6,Alberta,Oil and gas extraction (except oil sands),Lator 01-21-063-02W6,23622.0,9749.6,1722.5,0.0,0.0,0.0,35094.1
2019,Bantry Sour Gas Plant,Alberta,Oil and gas extraction (except oil sands),Campus Energy,12180.776,2245.348,53.0,0.0,0.0,0.0,14479.124
2019,Edmonton Ethane Extraction Plant,Alberta,Oil and gas extraction (except oil sands),Edmonton Ethane Extraction Plant,7671.723,9003.904,38.16,0.0,0.0,0.0,16713.787
2019,Willisden Green Comp Station 08-04,Alberta,Oil and gas extraction (except oil sands),Willisden Green Comp Station 08-04,9737.912,2367.484,45.58,0.0,0.0,0.0,12150.976
2019,Steen River Gas Plant,Alberta,Oil and gas extraction (except oil sands),Steen River Gas Plant,13894.53,278.544,56.975,0.0,0.0,0.0,14230.049
2019,Alberta Capital Region Wastewater Commission Treatment Plant,Alberta,Sewage Treatment Facilities,Alberta Capital Region Wastewater Commission Treatment Plant,7394.237,12482.638,309.62229,0.0,0.0,0.0,20186.49729
2019,Innisfail Plant,Alberta,Glass Manufacturing,Innisfail Plant,22015.29668,13.361516,91.479325,0.0,0.0,0.0,22120.13752
2019,Waste Management Facility,Alberta,Waste Treatment and Disposal,Waste Management Facility,399.0,43513.68,42.4,0.0,0.0,0.0,43955.08
2019,Lethbridge,Alberta,Oilseed Processing,Lethbridge,32445.1427,17.838856,150.599765,0.0,0.0,0.0,32613.58132
2019,Red Deer Regional Hospital Centre,Alberta,General (except Paediatric) Hospitals,Red Deer Regional Hospital Centre,13378.89058,7.224,46.11,0.0,0.0,0.0,13432.22458
2019,Hexion Canada Inc.- Edmonton Facility,Alberta,Resin and Synthetic Rubber Manufacturing,Hexion Canada Inc.- Edmonton Facility,13355.9483,2.8868,23.479,151.58,0.0,0.0,13533.8941
2019,South Sturgeon Lake Gas Plant 02-02-069-22 W5M,Alberta,Oil and gas extraction (except oil sands),Canadian Natural Resources Limited,16317.743,2688.28,86.39,0.0,0.0,0.0,19092.413
2019,Cargill High River Plant,Alberta,Animal (except Poultry) Slaughtering,Cargill High River Plant,35133.65,31889.256,222.035285,95.7154,0.0,0.0,67340.65669
2019,Valhalla 03-27-075-09W6 BTY,Alberta,Oil and gas extraction (except oil sands),Valhalla 03-27-075-09W6 BTY,8869.958,2794.148,59.625,0.0,0.0,0.0,11723.731
2019,Trilogy Presley 03-29 100%,Alberta,Oil and gas extraction (except oil sands),Trilogy Presley 03-29 100%,20237.482,5790.512,139.39,0.0,0.0,0.0,26167.384
2019,Beiseker Compressor Station 04-15,Alberta,Oil and gas extraction (except oil sands),Beiseker Compressor Station 04-15,10491.1695,7828.3688,300.457,0.0,0.0,0.0,18619.9953
2019,Joffre Compressor Station 04-22,Alberta,Oil and gas extraction (except oil sands),Joffre Compressor Station 04-22,8153.6196,7045.052,237.758,0.0,0.0,0.0,15436.4296
2019,McCain Foods Coaldale FF plant,Alberta,Frozen Food Manufacturing,McCain Foods Coaldale FF plant,24901.0,17.92,113.95,0.0,0.0,0.0,25032.87
2019,Ferrier Comp Stn 09-03,Alberta,Oil and gas extraction (except oil sands),Ferrier Comp Stn 09-03,42022.751,2884.924,142.04,0.0,0.0,0.0,45049.715
2019,Portable Plant 020008,Alberta,"Highway, Street and Bridge Construction",Portable Plant 020008,1326.02435,0.864472,19.65611,0.0,0.0,0.0,1346.544932
2019,Spray Lake Sawmills (1980) Ltd.,Alberta,Wood Preservation,Spray Lake Sawmills (1980) Ltd.,11094.364,7.532,116.6,0.0,0.0,0.0,11218.496
2019,4 Wing Cold Lake,Alberta,Defence Services,4 Wing Cold Lake,19175.0,12.0372,298.655,0.0,0.0,0.0,19485.6922
2019,Swan Hills Treatment Center,Alberta,Waste Treatment and Disposal,Swan Hills Treatment Center,36651.9,392.756,8904.0,0.0,0.0,0.0,45948.656
2019,Channel Lake 12-29,Alberta,Oil and gas extraction (except oil sands),Channel Lake 12-29,10767.3926,4152.2208,447.0815,0.0,0.0,0.0,15366.6949
2019,Amadou Compressor Station 14-03-074-20W4,Alberta,Oil and gas extraction (except oil sands),Husky Oil Operations Limited,9098.45478,14726.25056,404.50395,0.0,0.0,0.0,24229.20929
2019,Ansell Gas Plant 07-27-051-19W5,Alberta,Oil and gas extraction (except oil sands),Husky Oil Operations Limited,15003.63613,8401.34904,166.63995,0.0,0.0,0.0,23571.62512
2019,Galloway Gas Plant 12-05-054-20W5,Alberta,Oil and gas extraction (except oil sands),Husky Oil Operations Limited,11852.82123,2409.53468,447.2299,0.0,0.0,0.0,14709.58581
2019,Stolberg Dehy 02-03-041-14W5,Alberta,Oil and gas extraction (except oil sands),Stolberg Dehy 02-03-041-14W5,23602.9344,3344.6756,398.8515,0.0,0.0,0.0,27346.4615
2019,Sylvan Lake Gas Plant 01-21-038-02W5,Alberta,Oil and gas extraction (except oil sands),Husky Oil Operations Limited,19048.58107,5776.32888,143.42065,0.0,0.0,0.0,24968.3306
2019,Cessford Comp Stn 04-14,Alberta,Oil and gas extraction (except oil sands),Canadian Natural Resources Limited,7286.729,2999.556,37.63,0.0,0.0,0.0,10323.915
2019,Canadian Forces Base Suffield,Alberta,Defence Services,Canadian Forces Base Suffield,15480.8471,8.344,79.765,0.0,0.0,0.0,15568.9561
2019,LRE - Donnelly Gas Plant 06-01,Alberta,Oil and gas extraction (except oil sands),LRE - Donnelly Gas Plant 06-01,12935.75,3872.428,321.18,0.0,0.0,0.0,17129.358
2019,Foothills Medical Centre,Alberta,General (except Paediatric) Hospitals,Foothills Medical Centre,61476.77,33.04,1005.41,0.0,0.0,0.0,62515.22
2019,South Rosevear Gas Plant 16-11-054-15 W5M,Alberta,Conventional Oil and Gas Extraction,Bonavista Energy Corporation,8395.9454,1829.3716,249.4975,0.0,0.0,0.0,10474.8145
2019,Waterton Complex - Compressor Station W,Alberta,Oil and gas extraction (except oil sands),Waterton Complex - Compressor Station W,7624.0258,3445.568,500.797,0.0,0.0,0.0,11570.3908
